Codigo.Comuna,Nombre.Comuna,participacion_2021,total_votantes,Artes,Parisi,Boric,Kast,MEO,Sichel,Provoste,AD_D,CPM_D,DA_D,FSC_D,INDUN_D,NPS_D,PDG_D,PTR_D,UPA_D,PEV_D,PRO_D,IND_D,NT_D,participacion_convencionales,del_pueblo,apruebo_dignidad,otra,no_neutrales,del_apruebo,chile_vamos,padron_2020,participacion_plebiscito,APRUEBO,RECHAZO,guillier,navarro,sanchez,goic,artes.17,kast.17,meo.17,pinera,padron_2017,participacion_17,parisi.13,matthei,bachelet,MEO.13,claude,padron_2013,participacion_13,Ingresos,Educacion,Pueblos.Originarios,Pyme2020,Desempleo,Cuentapropistas,Informales,Proporcion.Evangelicos,Micro,Pequeña,Ruralidad,Diferencial.Participacion,Diferencia.Participacion.2013,Diferencia.Participacion.2017,Diferencia.Participacion.conv,Diferencia.Boric.Parisi,MEO.21.13,Dif.Concerta,Dif.Derecha,Pequena
5602,ALGARROBO,0.5917700849118224,9.530900972993903,0.01103752759381898,0.06965906303654648,0.2425803286730439,0.3528329654157469,0.05788570026980623,0.16580819229825852,0.100196222712779,0.2002739726027397,0.28712328767123285,0.0635616438356164,0.18767123287671228,0.050547945205479436,0.11726027397260269,0.058904109589041055,0.01328767123287668,0.02136986301369859,0,0,0,0,0.49415777632629365,0.1832868262593626,0.1916580995740931,0.13438096636804228,0.0615362020854751,0.14378029079159935,0.2853576149214275,9.464672464746409,0.546681141439206,0.6995744680851064,0.30042553191489363,0.1866326367841761,0.00191418089009411,0.17530706651778594,0.06460360504067635,0.00382836178018822,0.05391609507098421,0.03940022332110384,0.4743978305949912,9.376701909191407,0.5308213378492803,0.08447837150127227,0.3743850720949958,0.3928753180661578,0.08634435962680237,0.0179813401187447,9.2850767180902,0.5470489977728286,13.852917126551947,9.80447987851177,0.08055294,0.77623762,0.026022619999999996,0.21826028000000003,0.14825242,0.0674,0.06974381304884245,215,0.18690075149002333,0.04508894347261638,0.04472108713899381,0.06094874706254205,0.09761230858552872,0.17292126563649743,-0.028458659356996138,-0.0864364140713971,0.04424332711901424,0.015603454532259236
13502,ALHUE,0.40338046481391193,8.724695046740491,0.01248992747784045,0.14383561643835616,0.25624496373892025,0.18815471394037067,0.06083803384367445,0.128928283642224,0.20950846091861405,0.34143968871595326,0.17023346303501943,0.03404669260700387,0.07928015564202331,0.03161478599221789,0.20282101167315172,0.07976653696498051,0,0,0.04085603112840466,0.01994163424124513,0,0,0.46708922476840564,0.14370215727209465,0.21016005567153795,0.06263048016701461,0.10542797494780794,0.35177453027139877,0.12630480167014613,8.700181192753353,0.43837441705529645,0.8825987841945289,0.11740121580547112,0.2641073080481036,0.00370027752081406,0.20351526364477335,0.1026827012025902,0.00555041628122109,0.02867715078630897,0.05365402405180388,0.3381128584643848,8.661466680572662,0.37430747922437674,0.06365591397849463,0.1913978494623656,0.5879569892473119,0.10881720430107526,0.01806451612903226,8.806274284781725,0.3482624325943679,13.643700718970798,8.37685106382979,0.04857232,0.78625954,NA,NA,NA,0.0409,0.040468064358849344,60,0.5943471337579618,-0.03499395224138452,0.05511803221954403,0.029072985589535194,-0.06370875995449371,0.1124093473005641,-0.04797917045740081,-0.054598847129489564,-0.021029860881790152,0.009751340809361287
8314,ALTO BIOBIO,0.3323735828684542,8.622813673279921,0.02165674066053059,0.13806172171088252,0.2041147807255008,0.2717920952896589,0.06442880346507851,0.08391987005955603,0.21602598808879264,0.09234411996842934,0.11049723756906076,0,0.24704025256511444,0,0.3638516179952644,0.0899763220205209,0,0.03078137332280978,0.06550907655880031,0,0,0,0.08565772899046248,0,0.07773109243697479,0.31932773109243695,0.15966386554621848,0.1911764705882353,0.25210084033613445,8.609407675404048,0.3087725697610797,0.7495569994093325,0.25044300059066743,0.23672316384180792,0.01807909604519774,0.1135593220338983,0.04519774011299435,0.00564971751412429,0.02937853107344633,0.02994350282485875,0.5214689265536723,8.573573524852344,0.33459357277882795,0.0755813953488372,0.27167019027484146,0.516384778012685,0.06976744186046512,0.02061310782241015,8.492490578775866,0.3878638786387864,12.760384391873691,5.93210848643919,0.84180314,0.71532847,NA,NA,NA,NA,0.014936116609681483,15,1,0.023601013107374502,-0.05549029577033221,-0.002219989910373754,0.24671585387799172,0.06605305901461828,-0.005338638395386605,-0.020697175753015273,-0.16575696120445732,0.002699298182472557
3302,ALTO DEL CARMEN,0.3719723183391003,8.556798446008598,0.00568475452196382,0.18863049095607232,0.1343669250645995,0.13695090439276486,0.02894056847545219,0.04496124031007752,0.4604651162790698,0.22421784472769407,0.17497103128621086,0.07184241019698724,0.04403244495944378,0,0.347045191193511,0.06373117033603706,0,0,0.03939745075318654,0,0.03476245654692932,0,0.3087274125336409,0.4383561643835616,0.0983810709838107,0.0236612702366127,0.0784557907845579,0.08779576587795766,0.27334993773349936,8.491054533806542,0.3695339765961815,0.8661111111111112,0.1338888888888889,0.2521186440677966,0.00317796610169491,0.15677966101694915,0.05508474576271186,0.00794491525423728,0.03601694915254237,0.06514830508474577,0.423728813559322,8.47345026846832,0.39448391140827416,0.07452574525745258,0.18292682926829268,0.5808491418247516,0.0943992773261066,0.02574525745257452,8.515191188745565,0.443687374749499,13.44087499775634,7.78581363004172,0.51387054,0.84343434,0.00947516,0.16869936000000002,0.18133664,0.0695,0.06074586697424068,18,1,0.002438341742918848,-0.07171505641039866,-0.02251159306917383,0.06324490580545944,-0.054263565891472826,-0.06545870885065441,0.20834647221127317,-0.24181666885647962,0.0034602076124567475
1107,ALTO HOSPICIO,0.41453231770700205,10.97990535569447,0.01081147743155471,0.4063142316862616,0.13084765271725726,0.24089451615555377,0.07037737400312423,0.04982323439940804,0.09093151360684042,0.2177599489447053,0.25263253863335916,0.02338514837945023,0.10443542872772028,0,0.1383963167251675,0.24173770342343984,0,0,0,0,0,0.02165291516615763,0.23085050184891706,0.09736473019856796,0.23540267217834204,0.33845131763490066,0,0.18513323983169705,0.1436480401564922,10.963740090649603,0.45240899172179694,0.8264364736056349,0.17356352639436512,0.19631171921475313,0.00292033962468227,0.24292899248282948,0.04694175544859661,0.00443458980044345,0.11194635227948732,0.09426207344113352,0.3002541777080742,10.84838517741928,0.35939048803716156,0.20999256304509495,0.16537083361503618,0.42951795010479343,0.13731323101886284,0.02623216821039821,10.573366106156719,0.37848004094165816,13.593301444926599,8.13277611363417,0.296,0.81544294,0.048166640000000004,0.16618968,0.18225506,0,0.05821106623724077,671,0.02121788417794682,-0.03787667401479489,0.036052276765343894,0.05514182966984049,0.183681815858085,-0.2754665789690043,-0.0669358570157386,-0.10538020560791271,-0.009536427153112426,0.011434316582315151
10202,ANCUD,0.4023426438409062,10.567334647384522,0.01471623264444302,0.13564527480964872,0.24268987139292345,0.2797363874848039,0.06001663574125024,0.11683409047283896,0.15036150745409174,0.1719680350987151,0.32466311501096834,0,0.0741146975869633,0.020369790034471938,0.2100438733939204,0.09424945158257597,0,0,0.06009088060169225,0,0.04450015669069257,0,0.29785043120092675,0.25237683664649957,0.07942955920484009,0.02904062229904926,0.09619706136560068,0.3232497839239412,0.21970613656006915,10.5610334618531,0.36939457527007075,0.8201136124552914,0.1798863875447086,0.2288096340898564,0.00403626017336068,0.19903394428637597,0.0699397869383974,0.00602130616025937,0.07298352411830875,0.05333156884801164,0.3658439753854298,10.545288805744486,0.39773145955050265,0.08182508543222376,0.2749651942792052,0.5000632831287178,0.08220478420453108,0.02702189596253638,10.499600568082863,0.43530481253959946,13.168325737578314,8.33896670862683,0.28011592,0.80022573,0.01069612,0.14789734000000002,0.15560742,0.0987,0.061706783369803064,439,0.27966301124864684,0.03294806857083543,-0.032962168698693284,0.004611184290403525,0.10449221263997943,0.10704459658327473,-0.022188148463280835,-0.07844812663576467,0.0307265025722131,0.01130132578195392
4103,ANDACOLLO,0.4063385269121813,9.332203959733024,0.0139433551198257,0.2553376906318083,0.25729847494553376,0.1440087145969499,0.08888888888888889,0.06688453159041394,0.17363834422657953,0.20385884742320384,0.1952272150291952,0.0698146737750698,0.0383346026910383,0.12998222899212997,0.1556232546331556,0.132013201320132,0,0,0.0538207666920538,0.02132520944402132,0,0,0.44803470254957506,0.27445168938944875,0.1448330369492195,0.2868998221695317,0,0.19699664098004346,0.09681881051175657,9.325542301664866,0.5375634970145263,0.9035145888594164,0.09648541114058357,0.31973058637083995,0.00277337559429477,0.19413629160063392,0.06378763866877972,0.0073296354992076,0.01961172741679873,0.0554675118858954,0.33716323296354994,9.309280319831087,0.4572463768115942,0.07829817661780479,0.1818019306399714,0.6424740793707544,0.06596353235609581,0.01108330353950661,9.306740866262498,0.5079912822375591,13.194264416070853,8.04453404196829,0.06265846,0.79292929,0.0147256,0.09781806,0.13055746,0.0508,0.03346317280453258,93,0.0943476053477746,-0.13122497010234502,-0.10165275532537776,-0.05090784989941288,-0.04169617563739375,0.0019607843137254832,0.02292535653279308,-0.14609224214426042,-0.12626998677618612,0.00823300283286119
9201,ANGOL,0.44871332498886224,10.760813534244377,0.00723370053425369,0.14514680156966572,0.1326178431279845,0.4714670701148882,0.04444234315162403,0.09522008415677746,0.1038721573448064,0.07983782940901292,0.41826498258745254,0.02505327719735951,0.137117313789698,0.01304641613389469,0.21539581059306614,0.0843598939653828,0,0,0.02172670097198399,0.00519777535214928,0,0,0.2904512378810701,0.1015265502885107,0.04937550215470017,0.2026148564750566,0.13008545759988313,0.15345847637133883,0.36293915711051056,10.766272016887141,0.40860850300664625,0.6205204998450893,0.37947950015491066,0.1775391842016968,0.00249245075013181,0.1118726932847625,0.05838086564731822,0.00532042371662752,0.14743804821933568,0.05109524037770215,0.44586109380242533,10.74718608596786,0.44867631561969074,0.11137099676142498,0.28818819719323496,0.4986955739474631,0.06256747031306226,0.0122346167686218,10.695665256559028,0.5033964314826556,13.443232661451658,8.55748101314623,0.12814014,0.79901677,0.04400128,0.11491487999999998,0.11090840000000002,0.2314,0.04866665252349534,469,0.06967613565705555,0.04010482198221599,-0.05468310649379332,3.700936917150344e-5,0.15826208710779216,-0.012528958441681226,-0.01812512716143823,-0.07366702685689039,0.12082606046924027,0.009949721025945648
2101,ANTOFAGASTA,0.4261369576581286,12.56706326353651,0.01337095191364082,0.29633627739614,0.230258423290808,0.22296368989205104,0.07253843637553156,0.08158325155381092,0.08294896957801766,0.21107690123599193,0.18350886844183384,0.02266133110919849,0.07776190518442275,0.04220828194457996,0.23660417202736392,0.15711205557970948,0.04867661020558457,0,0,0.00962707292618652,0,0.010762801345128331,0.30922808851716327,0.1312589453754522,0.16466252690656236,0.35491868865022036,0.07887708068024298,0.10931671418750634,0.16096604420001578,12.558098298244788,0.5046573531325051,0.8360286791295926,0.1639713208704074,0.2300714345586797,0.00229112143874975,0.23340566819718547,0.03825986532676421,0.00375334121876484,0.0760168015572175,0.06632144620055695,0.3498803215020816,12.485611653039488,0.4059333696276805,0.2186264359315683,0.2006014889316176,0.372854114282897,0.14484050682837846,0.03010402800374698,12.386475696501497,0.42337396676964184,14.021920479787157,9.87409266398167,0.07785604,0.77044012,0.055602059999999995,0.11319762,0.1145905,0.1065,0.04818958006621363,4255,0.01451193418674143,-0.07852039547437656,0.0027629908884867493,0.020203588030448083,0.11690886914096532,-0.06607785410533198,-0.0723020704528469,-0.14712246498066206,-0.04533338005621962,0.01482836731137829
8302,ANTUCO,0.3904196693514201,8.45914025996762,0.00922909880564603,0.21715526601520088,0.13300760043431054,0.2969598262757872,0.0494028230184582,0.11400651465798044,0.18023887079261672,0.1108884435537742,0.1609886439545758,0,0.21309285237140943,0,0.2565130260521042,0.18169672678690715,0,0.01135604542418169,0.06546426185704741,0,0,0,0.4111911827045358,0,0.12061855670103092,0.2443298969072165,0.1628865979381443,0.2984536082474227,0.17371134020618556,8.42463920980563,0.3887670030715226,0.7567720090293454,0.24322799097065465,0.2328390993959363,0.00274574409665019,0.08401976935749589,0.1087314662273476,0.00604063701263042,0.06974190005491489,0.05216913783635365,0.44371224601867104,8.39840965542627,0.4101351351351351,0.08244061481136469,0.16860735910572894,0.6511411271541686,0.05775500698649278,0.01164415463437354,8.38091517312361,0.4920925968370387,13.224116755155512,7.98192924408246,0.0687454,0.80478088,0.046499820000000004,0.1312746,0.20326696000000002,0.1776,0.03857566765578635,20,0.49907235621521334,0.0016526662798974634,-0.10167292748561862,-0.019715465783715025,-0.020771513353115723,-0.08414766558089035,-0.008352183968034582,-0.05260022860331959,-0.03274590508490338,0.00423908435777872
